PID,Time,TrialIndex,Visualisation,PosX,PosY,PosZ,RotY
3,200.8795,17,2,-10.40954,2.806124,-3.488296,240.5376
3,200.9907,17,2,-10.4116,2.805722,-3.488616,242.3106
3,201.1011,17,2,-10.41151,2.805993,-3.490573,242.9347
3,201.2123,17,2,-10.41095,2.806101,-3.494029,242.4635
3,201.3234,17,2,-10.4106,2.806088,-3.498166,241.6904
3,201.4346,17,2,-10.40874,2.805882,-3.50323,239.7858
3,201.5456,17,2,-10.40622,2.80593,-3.50668,238.2646
3,201.6566,17,2,-10.40446,2.806241,-3.508124,237.521
3,201.7677,17,2,-10.40208,2.806653,-3.509898,235.7626
3,201.8788,17,2,-10.40012,2.806699,-3.510955,234.6732
3,201.9899,17,2,-10.399,2.806858,-3.510964,234.5081
3,202.1009,17,2,-10.39839,2.806948,-3.510558,234.1432
3,202.2124,17,2,-10.39725,2.807006,-3.511479,232.7894
3,202.3237,17,2,-10.3962,2.807018,-3.512641,231.5455
3,202.5322,18,2,-11.17603,2.93583,5.285968,232.0076
3,202.643,18,2,-11.1763,2.935772,5.286991,232.4522
3,202.7539,18,2,-11.17671,2.935837,5.288191,233.141
3,202.8649,18,2,-11.17389,2.937385,5.285633,231.0781
3,202.9762,18,2,-11.16826,2.941203,5.274547,220.9651
3,203.0869,18,2,-11.16446,2.939285,5.263254,207.3941
3,203.1977,18,2,-11.15575,2.935455,5.253148,193.7081
3,203.3094,18,2,-11.1322,2.934217,5.245974,182.0452
3,203.4207,18,2,-11.10169,2.934767,5.240334,173.3404
3,203.5319,18,2,-11.07365,2.931959,5.236599,167.0199
3,203.6432,18,2,-11.05405,2.936338,5.233015,159.3889
3,203.7535,18,2,-11.04438,2.93824,5.234263,150.713
3,203.8648,18,2,-11.0422,2.936765,5.24208,138.939
3,203.9764,18,2,-11.04489,2.94481,5.248181,125.8349
3,204.0871,18,2,-11.04952,2.947423,5.25424,117.8504
3,204.1972,18,2,-11.05138,2.948392,5.265232,113.2693
3,204.3076,18,2,-11.04528,2.945298,5.275037,110.2492
3,204.4187,18,2,-10.86769,2.85937,5.232779,109.5326
3,204.53,18,2,-10.66506,2.815583,5.188863,110.3888
3,204.6405,18,2,-10.4594,2.814335,5.179045,111.853
3,204.7517,18,2,-10.25009,2.815966,5.195993,112.8084
3,204.863,18,2,-10.03695,2.818167,5.201599,110.5223
3,204.9742,18,2,-9.825221,2.821199,5.212452,108.7802
3,205.0853,18,2,-9.616428,2.821282,5.220289,108.5561
3,205.1963,18,2,-9.406263,2.820234,5.233018,106.2681
3,205.3074,18,2,-9.197537,2.820589,5.252162,104.6759
3,205.4183,18,2,-8.988484,2.821391,5.27079,105.3085
3,205.528,18,2,-8.780241,2.81974,5.275612,108.9391
3,205.6395,18,2,-8.566278,2.818025,5.267319,111.5169
3,205.751,18,2,-8.353291,2.815866,5.250904,114.3757
3,205.8624,18,2,-8.142838,2.81386,5.218091,119.0775
3,205.9739,18,2,-7.935611,2.813728,5.167606,123.7788
3,206.0852,18,2,-7.733731,2.814802,5.099193,128.6697
3,206.1971,18,2,-7.53144,2.814769,5.027681,131.7475
3,206.3083,18,2,-7.327473,2.814167,4.962904,133.1228
3,206.4195,18,2,-7.129381,2.814216,4.884383,134.1808
3,206.531,18,2,-6.935877,2.813215,4.795017,136.0445
3,206.6424,18,2,-6.74416,2.812778,4.70332,137.5718
3,206.7534,18,2,-6.559305,2.812862,4.602635,140.3482
3,206.8651,18,2,-6.377085,2.81161,4.495424,142.2597
3,206.9765,18,2,-6.193888,2.811982,4.391361,144.0818
3,207.0878,18,2,-6.011408,2.812057,4.286669,146.2424
3,207.1989,18,2,-5.856736,2.81151,4.145513,149.5659
3,207.3091,18,2,-5.729863,2.810969,3.979984,151.7589
3,207.4208,18,2,-5.614573,2.809996,3.803388,155.8704
3,207.532,18,2,-5.516159,2.809065,3.617535,158.8933
3,207.6433,18,2,-5.429468,2.808448,3.426713,159.3611
3,207.754,18,2,-5.323465,2.807505,3.24691,158.7178
3,207.865,18,2,-5.205568,2.807754,3.073563,158.312
3,207.9766,18,2,-5.087075,2.809891,2.900727,157.7692
3,208.0881,18,2,-4.975812,2.811609,2.723502,157.2963
3,208.1994,18,2,-4.866177,2.811484,2.544723,157.621
3,208.3097,18,2,-4.754212,2.811234,2.367385,157.4622
3,208.4207,18,2,-4.640437,2.810248,2.188783,156.959
3,208.5325,18,2,-4.52295,2.809475,2.010638,156.8253
3,208.6435,18,2,-4.40077,2.809642,1.83829,156.8214
3,208.7543,18,2,-4.271759,2.809376,1.671451,156.7002
3,208.8652,18,2,-4.130659,2.809075,1.514123,156.4138
3,208.9763,18,2,-3.986259,2.808605,1.359255,156.1131
3,209.0878,18,2,-3.840215,2.808184,1.205878,155.7064
3,209.1992,18,2,-3.685215,2.808028,1.061557,155.1982
3,209.3097,18,2,-3.526467,2.807296,0.92452,154.4549
3,209.4209,18,2,-3.365028,2.806732,0.7886438,153.8403
3,209.5322,18,2,-3.203705,2.806919,0.6526594,153.736
3,209.6438,18,2,-3.050568,2.807009,0.507062,153.8834
3,209.7542,18,2,-2.900277,2.806924,0.3609648,153.8888
3,209.8653,18,2,-2.751571,2.806856,0.2109232,153.8992
3,209.9771,18,2,-2.60439,2.806797,0.05681133,153.9441
3,210.0879,18,2,-2.456525,2.806244,-0.09483624,153.7847
3,210.1988,18,2,-2.349216,2.805936,-0.230917,153.7217
3,210.3105,18,2,-2.271615,2.80581,-0.3583708,153.8841
3,210.4208,18,2,-2.13638,2.805264,-0.5178099,153.8424
3,210.5315,18,2,-2.028309,2.804888,-0.6875772,154.0663
3,210.6425,18,2,-1.966829,2.804777,-0.8541956,154.3209
3,210.7529,18,2,-1.904469,2.804718,-1.021378,154.2503
3,210.8635,18,2,-1.776228,2.804254,-1.186391,154.3317
3,210.9745,18,2,-1.644065,2.804146,-1.352916,154.2298
3,211.0857,18,2,-1.521483,2.803973,-1.527451,154.2273
3,211.1964,18,2,-1.400203,2.803466,-1.702128,154.2993
3,211.3077,18,2,-1.347686,2.803395,-1.808061,154.4095
3,211.4191,18,2,-1.393084,2.803094,-1.70926,154.5218
3,211.5299,18,2,-1.473972,2.803102,-1.516921,154.6782
3,211.6408,18,2,-1.558142,2.80295,-1.325289,154.8123
3,211.7522,18,2,-1.642035,2.802828,-1.132623,154.9052
3,211.8631,18,2,-1.708915,2.802608,-0.9546423,155.1165
3,211.9746,18,2,-1.710609,2.802599,-0.9498777,155.8725
3,212.0865,18,2,-1.714345,2.802584,-0.9530115,159.6846
3,212.198,18,2,-1.718088,2.803256,-0.9566107,163.3165
3,212.3098,18,2,-1.719531,2.803091,-0.9595213,164.89
3,212.421,18,2,-1.718958,2.802916,-0.9620562,165.0728
3,212.5326,18,2,-1.719381,2.803108,-0.9641371,165.8297
3,212.6436,18,2,-1.723203,2.804296,-0.9656954,168.5446
3,212.7548,18,2,-1.726834,2.804511,-0.9663744,170.8638
3,212.8657,18,2,-1.730584,2.804862,-0.9669991,173.4754
3,212.9771,18,2,-1.735031,2.805345,-0.9676485,176.4565
3,213.0879,18,2,-1.737295,2.80513,-0.9673929,177.6826
3,213.1992,18,2,-1.73774,2.804629,-0.9669046,177.4712
3,213.3102,18,2,-1.737986,2.804457,-0.9657393,176.7076
3,213.4212,18,2,-1.738539,2.804607,-0.9639482,176.0669
3,213.5324,18,2,-1.739017,2.805023,-0.9611654,175.3383
3,213.6435,18,2,-1.738645,2.805335,-0.9585352,174.0099
3,213.7545,18,2,-1.740001,2.805481,-0.9560232,173.5678
3,213.8657,18,2,-1.742375,2.806067,-0.9541931,173.5865
3,214.0602,19,2,8.692117,2.839802,6.66149,171.6684
3,214.1713,19,2,8.691103,2.840313,6.662985,170.3791
3,214.2819,19,2,8.691009,2.840288,6.66495,168.2845
3,214.393,19,2,8.693353,2.840394,6.666932,164.8273
3,214.5041,19,2,8.694058,2.84103,6.668402,162.9574
3,214.6153,19,2,8.685439,2.844151,6.647536,164.2549
3,214.7261,19,2,8.627256,2.814123,6.440268,167.6533
3,214.8372,19,2,8.661602,2.810391,6.219309,174.3346
3,214.9486,19,2,8.712547,2.808506,6.002174,178.9523
3,215.0597,19,2,8.719187,2.803317,5.781383,182.7027
3,215.1711,19,2,8.701142,2.805819,5.560332,187.7624
3,215.2824,19,2,8.690847,2.810103,5.337563,192.5592
3,215.3932,19,2,8.683455,2.813313,5.116306,197.7483
3,215.5044,19,2,8.670141,2.816504,4.896133,203.8605
3,215.6154,19,2,8.643361,2.818074,4.677587,210.395
3,215.7268,19,2,8.594414,2.81478,4.466788,218.0583
3,215.8379,19,2,8.530337,2.813342,4.262876,222.6188
3,215.9487,19,2,8.491466,2.810456,4.053005,224.6412
3,216.0603,19,2,8.47431,2.808604,3.840672,225.8069
3,216.1712,19,2,8.525088,2.810177,3.630334,225.2471
3,216.282,19,2,8.643268,2.811358,3.447627,224.8999
3,216.3932,19,2,8.784846,2.811321,3.28128,224.328
3,216.5041,19,2,8.871074,2.812453,3.086136,223.3652
3,216.6153,19,2,8.947152,2.812338,2.888985,223.9865
3,216.7264,19,2,9.006451,2.811611,2.690648,225.9571
3,216.8374,19,2,9.025386,2.81178,2.484852,228.2309
3,216.948,19,2,9.033025,2.811867,2.27896,230.1022
3,217.059,19,2,9.031711,2.811758,2.072139,231.3788
3,217.1688,19,2,8.989702,2.812531,1.871371,232.1526
3,217.2799,19,2,8.937786,2.81295,1.670056,233.756
3,217.391,19,2,8.906402,2.812733,1.464242,235.2755
3,217.5018,19,2,8.88883,2.811253,1.258141,236.0987
3,217.6131,19,2,8.875,2.810937,1.052821,237.065
3,217.7246,19,2,8.865272,2.811606,0.8467073,238.4171
3,217.8356,19,2,8.846954,2.810701,0.642293,239.1936
3,217.9465,19,2,8.823446,2.810874,0.4375486,239.899
3,218.0576,19,2,8.796395,2.811042,0.2311049,240.8566
3,218.1687,19,2,8.765934,2.811244,0.02372837,241.6087
3,218.28,19,2,8.73165,2.811453,-0.1850004,242.1008
3,218.3909,19,2,8.674502,2.811621,-0.3882294,242.273
3,218.5021,19,2,8.532636,2.811438,-0.546525,242.2696
3,218.6134,19,2,8.34625,2.812058,-0.6488142,242.3061
3,218.7244,19,2,8.136805,2.814122,-0.6910677,243.2343
3,218.8355,19,2,7.923227,2.815186,-0.7100096,244.4091
3,218.9466,19,2,7.709763,2.815224,-0.7071886,245.2434
3,219.0579,19,2,7.496517,2.81469,-0.6983709,245.7322
3,219.1689,19,2,7.284573,2.815902,-0.6807528,247.0586
3,219.28,19,2,7.074471,2.816302,-0.6502333,248.4796
3,219.3911,19,2,6.868357,2.816232,-0.6001616,251.858
3,219.5017,19,2,6.67101,2.815739,-0.5318489,256.9683
3,219.6114,19,2,6.482437,2.813518,-0.4500322,262.1336
3,219.7222,19,2,6.298481,2.812667,-0.3530226,266.9941
3,219.8327,19,2,6.123522,2.811009,-0.2403116,271.4074
3,219.9435,19,2,5.955222,2.808414,-0.11022,274.5178
3,220.0547,19,2,5.782829,2.809862,0.0252533,276.1721
3,220.1655,19,2,5.615658,2.810128,0.1681433,276.6973
3,220.2767,19,2,5.47053,2.810305,0.3346872,275.4021
3,220.3878,19,2,5.368502,2.810648,0.5285845,273.9363
3,220.4992,19,2,5.299125,2.811326,0.7369528,273.1679
3,220.6106,19,2,5.232573,2.811575,0.9438391,271.8439
3,220.7216,19,2,5.159607,2.81087,1.145952,269.9956
3,220.8329,19,2,5.07442,2.811757,1.341668,267.0992
3,220.9441,19,2,4.974166,2.811294,1.524944,262.9727
3,221.0554,19,2,4.8557,2.81141,1.690774,255.7401
3,221.1669,19,2,4.723365,2.810428,1.8498,250.8699
3,221.2781,19,2,4.579431,2.810015,1.99632,245.8504
3,221.3896,19,2,4.425969,2.810334,2.140088,244.3857
3,221.5006,19,2,4.30076,2.809994,2.311497,246.838
3,221.6114,19,2,4.26055,2.809045,2.523794,250.5558
3,221.7225,19,2,4.293407,2.80748,2.738035,253.4373
3,221.8335,19,2,4.380009,2.806617,2.938109,255.0639
3,221.9444,19,2,4.453203,2.806487,3.141591,255.4727
3,222.0557,19,2,4.462047,2.806931,3.3563,255.4351
3,222.1668,19,2,4.413408,2.807639,3.561934,255.012
3,222.2778,19,2,4.358942,2.80745,3.765354,254.2762
3,222.389,19,2,4.31159,2.807755,3.96985,253.1109
3,222.5001,19,2,4.224427,2.808469,4.159077,251.4677
3,222.6115,19,2,4.104038,2.809117,4.329586,249.8972
3,222.7227,19,2,3.952183,2.810611,4.470694,248.0238
3,222.8337,19,2,3.756484,2.812056,4.528827,244.2523
3,222.9451,19,2,3.549272,2.812291,4.534092,240.3769
3,223.0562,19,2,3.341254,2.813064,4.525109,237.2786
3,223.168,19,2,3.13327,2.813298,4.494408,234.6749
3,223.2793,19,2,2.932313,2.812817,4.434674,231.8945
3,223.3908,19,2,2.738609,2.812965,4.356013,229.4083
3,223.5018,19,2,2.552202,2.813021,4.262623,228.5362
3,223.6131,19,2,2.389473,2.812698,4.133078,228.4033
3,223.7245,19,2,2.276915,2.812558,3.955382,228.8773
3,223.8355,19,2,2.171672,2.811675,3.774898,229.1176
3,223.9466,19,2,2.085795,2.811844,3.584933,228.762
3,224.0578,19,2,2.042018,2.812182,3.381285,229.362
3,224.1689,19,2,2.019918,2.812301,3.174683,230.133
3,224.2802,19,2,2.028736,2.811821,2.966615,231.1522
3,224.3912,19,2,2.033,2.811654,2.759844,232.7392
3,224.5023,19,2,2.02467,2.811502,2.552936,234.7375
3,224.6136,19,2,1.988997,2.810431,2.346901,235.4771
3,224.7244,19,2,1.920256,2.809745,2.148916,235.5544
3,224.8356,19,2,1.832284,2.809912,1.958572,236.1416
3,224.9468,19,2,1.734873,2.810436,1.771742,236.8835
3,225.058,19,2,1.612874,2.810391,1.597939,237.6566
3,225.1689,19,2,1.491449,2.810127,1.42426,239.0053
3,225.2804,19,2,1.370738,2.809932,1.249919,241.6042
3,225.3912,19,2,1.239631,2.809801,1.084969,244.0936
3,225.5024,19,2,1.10439,2.810045,0.9201965,245.0687
3,225.6137,19,2,0.9704192,2.809514,0.7531996,245.4343
3,225.7248,19,2,0.8337643,2.809132,0.5897627,246.632
3,225.8355,19,2,0.6908455,2.809144,0.4342108,248.9074
3,225.9467,19,2,0.5357032,2.810002,0.2903643,251.9191
3,226.0582,19,2,0.3656225,2.810658,0.1648474,255.5124
3,226.1688,19,2,0.1657023,2.810697,0.1108723,258.239
3,226.2798,19,2,-0.04475307,2.810733,0.1402349,259.0815
3,226.3906,19,2,-0.2552285,2.811227,0.1600828,259.5966
3,226.5016,19,2,-0.4671006,2.811362,0.1660051,259.9196
3,226.6129,19,2,-0.6786699,2.810993,0.1742067,259.8483
3,226.7241,19,2,-0.8892832,2.811009,0.1849699,259.8581
3,226.8353,19,2,-1.09969,2.811303,0.1961012,259.8753
3,226.9466,19,2,-1.309793,2.811363,0.2109861,259.7956
3,227.0576,19,2,-1.517679,2.811283,0.238019,259.6218
3,227.1688,19,2,-1.725514,2.811345,0.2711887,259.3939
3,227.2799,19,2,-1.923661,2.81124,0.3405457,258.9189
3,227.391,19,2,-2.11403,2.811772,0.4286442,258.4439
3,227.5022,19,2,-2.29495,2.812005,0.5357485,257.6922
3,227.6131,19,2,-2.457561,2.811793,0.6687021,256.8267
3,227.7246,19,2,-2.619567,2.812033,0.8023844,254.7091
3,227.8358,19,2,-2.788457,2.812529,0.9225612,250.1013
3,227.947,19,2,-2.967756,2.812335,1.025791,244.335
3,228.0584,19,2,-3.155851,2.812144,1.114734,239.2798
3,228.169,19,2,-3.34361,2.812066,1.202943,234.4129
3,228.2802,19,2,-3.537658,2.811955,1.284187,231.3768
3,228.3911,19,2,-3.710293,2.811654,1.405477,230.0072
3,228.5022,19,2,-3.806989,2.811485,1.594529,229.0649
3,228.6136,19,2,-3.837996,2.811389,1.805043,228.4756
3,228.7243,19,2,-3.848198,2.811589,2.016248,228.6795
3,228.8356,19,2,-3.852234,2.811833,2.227397,228.3464
3,228.9466,19,2,-3.858775,2.811916,2.437943,227.474
3,229.0577,19,2,-3.865728,2.812015,2.650609,228.4232
3,229.1691,19,2,-3.869852,2.811212,2.864066,228.8398
3,229.2802,19,2,-3.913862,2.810082,3.07211,229.413
3,229.3911,19,2,-3.999215,2.809465,3.267778,230.3036
3,229.5023,19,2,-4.084941,2.809175,3.462245,230.8165
3,229.6133,19,2,-4.163889,2.808765,3.656179,230.7589
3,229.7246,19,2,-4.258504,2.808757,3.840958,230.2656
3,229.8355,19,2,-4.408653,2.808412,3.983254,229.2795
3,229.9468,19,2,-4.574704,2.808194,4.109291,228.3665
3,230.058,19,2,-4.73539,2.807931,4.24318,228.3882
3,230.1691,19,2,-4.878267,2.80791,4.396026,228.4089
3,230.2802,19,2,-5.022094,2.8082,4.546934,227.9228
3,230.3911,19,2,-5.207794,2.808094,4.64031,227.8127
3,230.5023,19,2,-5.410472,2.808316,4.692068,227.6421
3,230.6135,19,2,-5.618481,2.808048,4.698216,227.2974
3,230.7247,19,2,-5.824559,2.807848,4.665174,226.9244
3,230.8357,19,2,-6.024557,2.808123,4.607773,226.6847
3,230.9468,19,2,-6.211953,2.808419,4.514252,226.4542
3,231.058,19,2,-6.397674,2.808485,4.415619,226.4289
3,231.169,19,2,-6.579476,2.808607,4.310795,226.5551
3,231.28,19,2,-6.75924,2.808186,4.202319,226.1511
3,231.391,19,2,-6.911248,2.807896,4.05953,224.7949
3,231.5025,19,2,-6.999618,2.807764,3.867043,224.608
3,231.6133,19,2,-7.072728,2.807222,3.669032,223.47
3,231.7245,19,2,-7.14146,2.806685,3.468811,221.6614
3,231.8354,19,2,-7.204181,2.806182,3.26695,219.7492
3,231.9466,19,2,-7.26114,2.806194,3.063116,218.233
3,232.0579,19,2,-7.3163,2.805963,2.859135,217.9996
3,232.1687,19,2,-7.374912,2.805763,2.657853,218.6111
3,232.2802,19,2,-7.443898,2.805796,2.458316,218.9353
3,232.3911,19,2,-7.513738,2.805774,2.259456,218.8241
3,232.5022,19,2,-7.583662,2.80541,2.059986,218.7917
3,232.6134,19,2,-7.654793,2.805144,1.86078,219.0282
3,232.7245,19,2,-7.726514,2.804694,1.662179,219.2449
3,232.8357,19,2,-7.798192,2.804354,1.463382,219.4548
3,232.947,19,2,-7.869909,2.804612,1.264175,219.4991
3,233.0579,19,2,-7.941911,2.804354,1.06533,219.4936
3,233.1692,19,2,-8.014699,2.803988,0.8653426,219.5555
3,233.2806,19,2,-8.087469,2.803681,0.664897,219.6055
3,233.3912,19,2,-8.159574,2.8034,0.4663401,219.7012
3,233.5026,19,2,-8.232057,2.803422,0.2665625,219.839
3,233.6133,19,2,-8.30354,2.803281,0.06745243,219.5572
3,233.7246,19,2,-8.375072,2.803303,-0.1325598,219.6118
3,233.8358,19,2,-8.447845,2.802885,-0.3317175,219.6988
3,233.9468,19,2,-8.519569,2.802899,-0.5303526,219.5591
3,234.058,19,2,-8.593381,2.802812,-0.727952,219.7158
3,234.1688,19,2,-8.666906,2.803103,-0.9240484,220.0969
3,234.2802,19,2,-8.74174,2.803665,-1.121451,220.2782
3,234.3912,19,2,-8.815928,2.803706,-1.318015,220.3345
3,234.5023,19,2,-8.890888,2.803447,-1.514398,220.4983
3,234.6133,19,2,-8.966582,2.80335,-1.7105,220.5331
3,234.7246,19,2,-9.043263,2.803271,-1.905803,220.6973
3,234.8357,19,2,-9.12073,2.803257,-2.100232,221.0073
3,234.9467,19,2,-9.198173,2.803495,-2.294959,221.1577
3,235.0578,19,2,-9.275747,2.803689,-2.490685,221.0394
3,235.1692,19,2,-9.35519,2.803773,-2.6876,220.9536
3,235.2804,19,2,-9.436709,2.802912,-2.882991,221.0941
3,235.3914,19,2,-9.519551,2.802878,-3.076831,221.5228
3,235.5029,19,2,-9.606199,2.803088,-3.269618,221.6798
3,235.6142,19,2,-9.702417,2.803358,-3.45744,221.7018
3,235.7256,19,2,-9.813374,2.803449,-3.594287,221.8994
3,235.837,19,2,-9.819914,2.803335,-3.598306,221.9417
3,235.9481,19,2,-9.82153,2.803618,-3.596515,223.7166
3,236.0596,19,2,-9.825314,2.803928,-3.592427,228.2807
3,236.1708,19,2,-9.828335,2.804283,-3.589284,232.2393
3,236.2818,19,2,-9.830722,2.804859,-3.586482,235.4178
3,236.393,19,2,-9.832438,2.805092,-3.584353,237.502
3,236.5035,19,2,-9.834168,2.805203,-3.582967,240.0352
3,236.6151,19,2,-9.836907,2.805895,-3.578897,245.1589
3,236.7257,19,2,-9.838062,2.806154,-3.576501,248.8424
3,236.8371,19,2,-9.838572,2.806133,-3.577897,250.3193
3,236.9484,19,2,-9.840125,2.805804,-3.580203,250.8237
3,237.0598,19,2,-9.842374,2.805501,-3.580613,252.2891
3,237.1705,19,2,-9.844153,2.805693,-3.581742,253.3842
3,237.2815,19,2,-9.845767,2.805737,-3.584292,253.2217
3,237.3927,19,2,-9.845001,2.805692,-3.590119,250.3586
3,237.5038,19,2,-9.84273,2.805831,-3.596061,246.653
3,237.6147,19,2,-9.842252,2.805878,-3.597116,246.3665
3,237.7258,19,2,-9.843047,2.805364,-3.595073,247.44
3,237.8372,19,2,-9.843344,2.80531,-3.594361,247.9248
3,350.0853,19,3,-9.682781,2.8321,-3.07776,355.5524
3,350.1965,19,3,-9.685743,2.83242,-3.073348,356.0261
3,350.3073,19,3,-9.688481,2.831619,-3.07046,355.4352
3,350.4187,19,3,-9.689108,2.830659,-3.067756,355.8336
3,350.5296,19,3,-9.689933,2.830214,-3.066667,356.3725
3,350.641,19,3,-9.690358,2.830438,-3.067063,356.4937
3,350.7519,19,3,-9.690289,2.830115,-3.067237,356.8223
3,350.8632,19,3,-9.690767,2.82913,-3.067098,357.2343
3,350.9745,19,3,-9.690676,2.828311,-3.066712,357.7658
3,351.0853,19,3,-9.689584,2.828393,-3.067729,358.8248
3,351.1965,19,3,-9.688201,2.826936,-3.068631,359.9843
3,351.3078,19,3,-9.687464,2.825284,-3.069545,0.55621
3,351.419,19,3,-9.686648,2.82555,-3.069798,0.3710184
3,351.5301,19,3,-9.686385,2.824878,-3.070394,359.8874
3,351.6411,19,3,-9.686522,2.823157,-3.07067,359.3028
3,351.7523,19,3,-9.686118,2.820578,-3.070565,358.6389
3,351.8633,19,3,-9.685685,2.818349,-3.069221,358.0313
3,351.9747,19,3,-9.685614,2.81614,-3.068625,357.1998
3,352.0856,19,3,-9.685985,2.814323,-3.06775,356.0547
3,352.1968,19,3,-9.686317,2.813009,-3.066289,355.2469
3,352.3079,19,3,-9.687665,2.812059,-3.064948,354.3961
3,352.4189,19,3,-9.688641,2.810616,-3.064523,353.4936
3,352.5303,19,3,-9.688941,2.80973,-3.063851,353.2736
3,352.6414,19,3,-9.6889,2.809124,-3.063607,353.2286
3,352.7524,19,3,-9.689178,2.808395,-3.064504,353.3019
3,352.8636,19,3,-9.690191,2.807345,-3.065349,353.4143
3,352.9748,19,3,-9.691452,2.807197,-3.065713,352.9971
3,353.0858,19,3,-9.69251,2.808263,-3.066758,352.844
3,353.1971,19,3,-9.692419,2.809945,-3.067389,354.122
3,353.3081,19,3,-9.692543,2.810183,-3.06869,355.5005
3,353.4191,19,3,-9.69483,2.810573,-3.069045,355.5728
3,353.5302,19,3,-9.697449,2.810458,-3.068616,355.5931
3,353.6414,19,3,-9.699285,2.810028,-3.068286,356.1945
3,353.7524,19,3,-9.700223,2.809983,-3.068345,357.023
3,353.8636,19,3,-9.700953,2.810532,-3.069203,357.271
3,353.9749,19,3,-9.700932,2.811378,-3.069345,357.305
3,354.0861,19,3,-9.700152,2.811212,-3.068593,357.7827
3,354.1975,19,3,-9.699989,2.81147,-3.067735,357.9419
3,354.3086,19,3,-9.699779,2.811087,-3.067273,357.9265
3,354.4195,19,3,-9.699752,2.811269,-3.066785,357.8474
3,354.5308,19,3,-9.698947,2.811248,-3.06685,357.8867
3,354.642,19,3,-9.698327,2.811356,-3.067403,358.1719
3,354.7528,19,3,-9.698104,2.81156,-3.06743,357.8141
3,354.8639,19,3,-9.696349,2.811048,-3.067281,357.7793
3,354.9749,19,3,-9.694965,2.811225,-3.06718,358.2604
3,355.0856,19,3,-9.696121,2.813628,-3.066251,358.6338
3,355.1967,19,3,-9.696731,2.819307,-3.064464,1.384594
3,355.3078,19,3,-9.698397,2.824653,-3.061118,5.638535
3,355.4189,19,3,-9.699676,2.826653,-3.05881,11.39453
3,355.5302,19,3,-9.696606,2.828159,-3.059312,21.42432
3,355.6415,19,3,-9.693248,2.828326,-3.062545,30.94287
3,355.7526,19,3,-9.692287,2.825197,-3.066827,35.0891
3,355.8642,19,3,-9.690602,2.822606,-3.069442,35.87354
3,355.9757,19,3,-9.691161,2.814947,-3.07034,34.64718
3,356.0863,19,3,-9.692456,2.806066,-3.07022,32.06625
3,356.1974,19,3,-9.69368,2.803226,-3.070168,29.73879
3,356.3085,19,3,-9.695646,2.806013,-3.070193,26.99801
3,356.4195,19,3,-9.697812,2.814806,-3.068963,24.17459
3,356.5304,19,3,-9.700633,2.81982,-3.067534,21.01494
3,356.6827,20,3,-0.1251435,2.855536,13.70264,18.08246
3,356.794,20,3,-0.1242042,2.856002,13.70438,17.44903
3,356.9057,20,3,-0.1239161,2.856527,13.7055,17.36434
3,357.0171,20,3,-0.1253343,2.857971,13.70692,17.76432
3,357.1282,20,3,-0.1251369,2.860018,13.71018,21.3258
3,357.2387,20,3,-0.1195478,2.85766,13.71204,30.14845
3,357.3492,20,3,-0.108602,2.8574,13.71127,38.93559
3,357.4602,20,3,-0.09326887,2.855412,13.70495,47.24691
3,357.5713,20,3,-0.07427979,2.854996,13.69763,55.64343
3,357.6824,20,3,-0.05494785,2.854597,13.6923,63.62929
3,357.7937,20,3,-0.04037285,2.853025,13.68835,70.87051
3,357.9045,20,3,-0.02935123,2.854117,13.68624,79.89439
3,358.015,20,3,-0.02241755,2.857312,13.6857,91.96976
3,358.1242,20,3,-0.01991653,2.858028,13.68832,105.6495
3,358.2344,20,3,-0.02102947,2.858585,13.69789,117.687
3,358.3457,20,3,-0.02475977,2.859962,13.70865,129.655
3,358.4572,20,3,-0.03249216,2.857337,13.71576,142.4243
3,358.569,20,3,-0.06451225,2.837619,13.66928,154.4026
3,358.6816,20,3,-0.1837683,2.824681,13.47631,164.7967
3,358.7933,20,3,-0.3264761,2.821736,13.29889,173.2114
3,358.9042,20,3,-0.4858837,2.821976,13.1341,181.047
3,359.0152,20,3,-0.6533203,2.821745,12.98366,187.2995
3,359.1265,20,3,-0.8223939,2.821813,12.84708,191.4328
3,359.2379,20,3,-0.8738184,2.819929,12.6869,192.979
3,359.3488,20,3,-0.8449059,2.823104,12.47431,193.3253
3,359.4602,20,3,-0.8467121,2.824904,12.26283,192.7723
3,359.5712,20,3,-0.875483,2.82446,12.05545,192.0353
3,359.6821,20,3,-0.9081497,2.824524,11.84781,192.0256
3,359.7935,20,3,-1.003064,2.824314,11.66175,192.0156
3,359.9045,20,3,-1.145425,2.824066,11.50997,191.5695
3,360.0155,20,3,-1.295866,2.82339,11.36892,189.6434
3,360.1268,20,3,-1.438463,2.822933,11.22079,185.5128
3,360.2379,20,3,-1.566926,2.823229,11.05903,180.2234
3,360.349,20,3,-1.689942,2.822834,10.88931,178.1696
3,360.4604,20,3,-1.817222,2.822704,10.7174,178.7666
3,360.5717,20,3,-1.955826,2.822734,10.55525,179.2682
3,360.6827,20,3,-2.097897,2.823261,10.39806,178.9286
3,360.7939,20,3,-2.235895,2.823124,10.23893,177.7593
3,360.9049,20,3,-2.368874,2.823342,10.07575,176.7731
3,361.0159,20,3,-2.497123,2.823381,9.910414,175.3097
3,361.127,20,3,-2.617299,2.823221,9.739685,172.9031
3,361.2384,20,3,-2.700102,2.822908,9.547281,171.3937
